,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
187100,"1985-12-28,1,""Say You, Say Me"",Lionel Richie,1,1,8;",,,,,,
187101,1985-12-28,2.0,Party All The Time,Eddie Murphy,3.0,2.0,13;
187102,1985-12-28,3.0,Alive & Kicking,Simple Minds,4.0,3.0,11;
187103,1985-12-28,4.0,That's What Friends Are For,Dionne & Friends,8.0,4.0,8;
187104,1985-12-28,5.0,I Miss You,Klymaxx,7.0,5.0,16;
187105,1985-12-28,6.0,Small Town,John Mellencamp,9.0,6.0,9;
187106,1985-12-28,7.0,Broken Wings,Mr. Mister,2.0,1.0,15;
187107,1985-12-28,8.0,Separate Lives,Phil Collins and Marilyn Martin,5.0,1.0,13;
187108,1985-12-28,9.0,Tonight She Comes,The Cars,12.0,9.0,9;
187109,1985-12-28,10.0,Election Day,Arcadia,6.0,6.0,10;
187110,1985-12-28,11.0,Talk To Me,Stevie Nicks,16.0,11.0,7;
187111,1985-12-28,12.0,Sleeping Bag,ZZ Top,10.0,8.0,11;
187112,1985-12-28,13.0,Walk Of Life,Dire Straits,14.0,13.0,9;
187113,1985-12-28,14.0,Perfect Way,Scritti Politti,11.0,11.0,17;
187114,1985-12-28,15.0,Burning Heart,Survivor,17.0,15.0,9;
187115,1985-12-28,16.0,My Hometown,Bruce Springsteen,32.0,16.0,4;
187116,1985-12-28,17.0,Love Is The Seventh Wave,Sting,20.0,17.0,8;
187117,1985-12-28,18.0,Emergency,Kool & The Gang,19.0,18.0,10;
187118,1985-12-28,19.0,It's Only Love,Bryan Adams/Tina Turner,23.0,19.0,6;
187119,1985-12-28,20.0,I'm Your Man,Wham!,25.0,20.0,5;
187120,1985-12-28,21.0,Conga,Miami Sound Machine,22.0,21.0,11;
187121,1985-12-28,22.0,Go Home,Stevie Wonder,26.0,22.0,6;
187122,1985-12-28,23.0,You're A Friend Of Mine,Clarence Clemons & Jackson Browne,24.0,23.0,10;
187123,1985-12-28,24.0,Spies Like Us,Paul McCartney,28.0,24.0,6;
187124,1985-12-28,25.0,Never,Heart,13.0,4.0,16;
187125,1985-12-28,26.0,We Built This City,Starship,15.0,1.0,17;
187126,1985-12-28,27.0,Goodbye,Night Ranger,30.0,27.0,8;
187127,1985-12-28,28.0,Everybody Dance,Ta Mara & The Seen,29.0,28.0,12;
187128,1985-12-28,29.0,Object Of My Desire,Starpoint,27.0,25.0,14;
187129,1985-12-28,30.0,Sidewalk Talk,Jellybean Featuring Catherine Buchanan,36.0,30.0,7;
187130,"1985-12-28,31,""When The Going Gets Tough, The Tough Get Going"",Billy Ocean,39,31,5;",,,,,,
187131,1985-12-28,32.0,Sex As A Weapon,Pat Benatar,35.0,32.0,6;
187132,1985-12-28,33.0,Face The Face,Pete Townshend,38.0,33.0,8;
187133,1985-12-28,34.0,Who's Zoomin' Who,Aretha Franklin,18.0,7.0,14;
187134,1985-12-28,35.0,Wrap Her Up,Elton John,21.0,20.0,10;
187135,1985-12-28,36.0,How Will I Know,Whitney Houston,42.0,36.0,4;
187136,1985-12-28,37.0,A Love Bizarre,Sheila E.,44.0,37.0,7;
187137,1985-12-28,38.0,The Sweetest Taboo,Sade,46.0,38.0,6;
187138,1985-12-28,39.0,Everything In My Heart,Corey Hart,43.0,39.0,5;
187139,1985-12-28,40.0,Lay Your Hands On Me,Thompson Twins,31.0,6.0,15;
187140,1985-12-28,41.0,Sun City,Artists United Against Apartheid,40.0,38.0,9;
187141,1985-12-28,42.0,Sisters Are Doin' It For Themselves,Eurythmics & Aretha Franklin,37.0,18.0,11;
187142,1985-12-28,43.0,The Sun Always Shines on T.V.,a-ha,50.0,43.0,5;
187143,1985-12-28,44.0,Living In America,James Brown,54.0,44.0,4;
187144,"1985-12-28,45,""Tarzan Boy (From """"Teenage Mutant Ninja Turtles III"""")"",Baltimora,52,45,11;",,,,,,
187145,1985-12-28,46.0,Life In A Northern Town,The Dream Academy,48.0,46.0,5;
187146,1985-12-28,47.0,You Belong To The City,Glenn Frey,34.0,2.0,16;
187147,1985-12-28,48.0,The Big Money,Rush,51.0,48.0,8;
187148,1985-12-28,49.0,Do It For Love,Sheena Easton,33.0,29.0,10;
187149,1985-12-28,50.0,Kyrie,Mr. Mister,61.0,50.0,2;
187150,1985-12-28,51.0,To Live And Die In L.A.,Wang Chung,41.0,41.0,12;
187151,1985-12-28,52.0,Silent Running (On Dangerous Ground),Mike + The Mechanics,62.0,52.0,6;
187152,1985-12-28,53.0,Go,Asia,63.0,53.0,4;
187153,1985-12-28,54.0,Digital Display,Ready For The World,65.0,54.0,4;
187154,1985-12-28,55.0,Count Me Out,New Edition,53.0,51.0,9;
187155,1985-12-28,56.0,Leader Of The Pack,Twisted Sister,59.0,56.0,5;
187156,1985-12-28,57.0,Everything Must Change,Paul Young,60.0,57.0,6;
187157,1985-12-28,58.0,Part-Time Lover,Stevie Wonder,45.0,1.0,17;
187158,1985-12-28,59.0,Too Young,Jack Wagner,57.0,52.0,10;
187159,1985-12-28,60.0,You Are My Lady,Freddie Jackson,49.0,12.0,17;
187160,1985-12-28,61.0,Miami Vice Theme,Jan Hammer,47.0,1.0,17;
187161,1985-12-28,62.0,He'll Never Love You (Like I Do),Freddie Jackson,76.0,62.0,3;
187162,1985-12-28,63.0,Somewhere,Barbra Streisand,71.0,63.0,3;
187163,1985-12-28,64.0,One Vision,Queen,67.0,64.0,4;
187164,1985-12-28,65.0,Sara,Starship,,65.0,1;
187165,1985-12-28,66.0,Day By Day,Hooters,75.0,66.0,3;
187166,"1985-12-28,67,Caravan Of Love,""Isley, Jasper, Isley"",79,67,4;",,,,,,
187167,1985-12-28,68.0,Love Theme From St. Elmo's Fire (Instrumental),David Foster,55.0,15.0,19;
187168,1985-12-28,69.0,Head Over Heels,Tears For Fears,56.0,3.0,16;
187169,1985-12-28,70.0,Can You Feel The Beat,Lisa Lisa And Clult Jam With Full Force,69.0,69.0,7;
187170,1985-12-28,71.0,Everyday,James Taylor,66.0,61.0,8;
187171,1985-12-28,72.0,Morning Desire,Kenny Rogers,74.0,72.0,6;
187172,1985-12-28,73.0,One Of The Living,Tina Turner,64.0,15.0,13;
187173,1985-12-28,74.0,Beat's So Lonely,Charlie Sexton,82.0,74.0,3;
187174,1985-12-28,75.0,Running Up That Hill,Kate Bush,68.0,30.0,17;
187175,1985-12-28,76.0,The Heart Is Not So Smart,El DeBarge With DeBarge,80.0,76.0,4;
187176,1985-12-28,77.0,Secret,Orchestral Manoeuvres In The Dark,81.0,77.0,3;
187177,1985-12-28,78.0,Own The Night,Chaka Khan,93.0,78.0,2;
187178,1985-12-28,79.0,Be Near Me,ABC,58.0,9.0,19;
187179,1985-12-28,80.0,Secret Lovers,Atlantic Starr,,80.0,1;
187180,1985-12-28,81.0,I Knew The Bride (When She Use To Rock And Roll),Nick Lowe And His Cowboy Outfit,83.0,81.0,5;
187181,1985-12-28,82.0,Don't Say No Tonight,Eugene Wilde,84.0,82.0,4;
187182,1985-12-28,83.0,Small Town Girl,John Cafferty & The Beaver Brown Band,77.0,64.0,8;
187183,1985-12-28,84.0,Dangerous,Loverboy,72.0,65.0,7;
187184,1985-12-28,85.0,Let's Go All The Way,Sly Fox,,85.0,1;
187185,1985-12-28,86.0,Stacy,Fortune,88.0,86.0,2;
187186,1985-12-28,87.0,Baby Talk,Alisha,90.0,87.0,2;
187187,1985-12-28,88.0,Good Friends,Joni Mitchell,,88.0,1;
187188,1985-12-28,89.0,Let Me Down Easy,Roger Daltrey,,89.0,1;
187189,1985-12-28,90.0,Tears Are Falling,KISS,73.0,51.0,11;
187190,1985-12-28,91.0,Strength,The Alarm,,91.0,1;
187191,1985-12-28,92.0,Saving All My Love For You,Whitney Houston,86.0,1.0,20;
187192,1985-12-28,93.0,Lovin' Every Minute Of It,Loverboy,87.0,9.0,19;
187193,1985-12-28,94.0,And She Was,Talking Heads,92.0,54.0,17;
187194,1985-12-28,95.0,Freedom,The Pointer Sisters,85.0,59.0,9;
187195,1985-12-28,96.0,Soul Kiss,Olivia Newton-John,78.0,20.0,13;
187196,1985-12-28,97.0,Take On Me,a-ha,70.0,1.0,25;
187197,1985-12-28,98.0,Fortress Around Your Heart,Sting,97.0,8.0,19;
187198,1985-12-28,99.0,Girls Are More Fun,Ray Parker Jr.,98.0,34.0,13;
187199,1985-12-28,100.0,Lonely Ol' Night,John Mellencamp,99.0,6.0,19;
187200,"1985-12-21,1,""Say You, Say Me"",Lionel Richie,3,1,7;",,,,,,
187201,1985-12-21,2.0,Broken Wings,Mr. Mister,1.0,1.0,14;
187202,1985-12-21,3.0,Party All The Time,Eddie Murphy,4.0,3.0,12;
187203,1985-12-21,4.0,Alive & Kicking,Simple Minds,7.0,4.0,10;
187204,1985-12-21,5.0,Separate Lives,Phil Collins and Marilyn Martin,2.0,1.0,12;
187205,1985-12-21,6.0,Election Day,Arcadia,6.0,6.0,9;
187206,1985-12-21,7.0,I Miss You,Klymaxx,9.0,7.0,15;
187207,1985-12-21,8.0,That's What Friends Are For,Dionne & Friends,14.0,8.0,7;
187208,1985-12-21,9.0,Small Town,John Mellencamp,12.0,9.0,8;
187209,1985-12-21,10.0,Sleeping Bag,ZZ Top,8.0,8.0,10;
187210,1985-12-21,11.0,Perfect Way,Scritti Politti,13.0,11.0,16;
