,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
181900,1986-12-27,1.0,Walk Like An Egyptian,The Bangles,1.0,1.0,14;
181901,1986-12-27,2.0,Everybody Have Fun Tonight,Wang Chung,3.0,2.0,13;
181902,1986-12-27,3.0,Notorious,Duran Duran,4.0,3.0,9;
181903,1986-12-27,4.0,Shake You Down,Gregory Abbott,5.0,4.0,11;
181904,1986-12-27,5.0,The Way It Is,Bruce Hornsby & The Range,2.0,1.0,15;
181905,1986-12-27,6.0,C'est La Vie,Robbie Nevil,8.0,6.0,12;
181906,1986-12-27,7.0,Control,Janet Jackson,13.0,7.0,9;
181907,1986-12-27,8.0,War,Bruce Springsteen,11.0,8.0,6;
181908,1986-12-27,9.0,Stand By Me,Ben E. King,9.0,4.0,27;
181909,1986-12-27,10.0,Don't Get Me Wrong,Pretenders,12.0,10.0,12;
181910,1986-12-27,11.0,To Be A Lover,Billy Idol,6.0,6.0,13;
181911,1986-12-27,12.0,Is This Love,Survivor,15.0,12.0,10;
181912,1986-12-27,13.0,Land Of Confusion,Genesis,16.0,13.0,9;
181913,1986-12-27,14.0,Victory,Kool & The Gang,18.0,14.0,9;
181914,1986-12-27,15.0,At This Moment,Billy Vera & The Beaters,22.0,15.0,8;
181915,1986-12-27,16.0,Love Is Forever,Billy Ocean,19.0,16.0,10;
181916,1986-12-27,17.0,You Know I Love You ... Don't You?,Howard Jones,17.0,17.0,11;
181917,1986-12-27,18.0,Someday,Glass Tiger,21.0,18.0,9;
181918,"1986-12-27,19,""The Future's So Bright, I Gotta Wear Shades"",Timbuk 3,20,19,10;",,,,,,
181919,1986-12-27,20.0,Hip To Be Square,Huey Lewis & The News,7.0,3.0,11;
181920,1986-12-27,21.0,The Next Time I Fall,Peter Cetera With Amy Grant,10.0,1.0,15;
181921,1986-12-27,22.0,Open Your Heart,Madonna,27.0,22.0,4;
181922,1986-12-27,23.0,All I Wanted,Kansas,25.0,23.0,9;
181923,1986-12-27,24.0,You Give Love A Bad Name,Bon Jovi,14.0,1.0,17;
181924,1986-12-27,25.0,Coming Around Again,Carly Simon,28.0,25.0,9;
181925,1986-12-27,26.0,Change Of Heart,Cyndi Lauper,32.0,26.0,5;
181926,1986-12-27,27.0,Touch Me (I Want Your Body),Samantha Fox,31.0,27.0,9;
181927,1986-12-27,28.0,Falling In Love (Uh-Oh),Miami Sound Machine,30.0,28.0,9;
181928,1986-12-27,29.0,You Be Illin',Run-D.M.C.,29.0,29.0,10;
