,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
296687,1964-12-26,1.0,I Feel Fine,The Beatles,2.0,1.0,4;
296688,1964-12-26,2.0,Come See About Me,The Supremes,1.0,1.0,7;
296689,1964-12-26,3.0,Mr. Lonely,Bobby Vinton,3.0,1.0,9;
296690,1964-12-26,4.0,She's A Woman,The Beatles,14.0,4.0,4;
296691,1964-12-26,5.0,She's Not There,The Zombies,4.0,2.0,11;
296692,1964-12-26,6.0,Goin' Out Of My Head,Little Anthony And The Imperials,7.0,6.0,8;
296693,1964-12-26,7.0,Ringo,Lorne Greene,5.0,1.0,9;
296694,"1964-12-26,8,""Dance, Dance, Dance"",The Beach Boys,8,8,8;",,,,,,
296695,1964-12-26,9.0,The Jerk,The Larks,12.0,9.0,7;
296696,1964-12-26,10.0,Time Is On My Side,The Rolling Stones,6.0,6.0,11;
296697,1964-12-26,11.0,Love Potion Number Nine,The Searchers,30.0,11.0,5;
296698,1964-12-26,12.0,Amen,The Impressions,24.0,12.0,6;
296699,1964-12-26,13.0,Sha La La,Manfred Mann,16.0,13.0,7;
296700,1964-12-26,14.0,The Wedding,Julie Rogers,17.0,14.0,6;
296701,1964-12-26,15.0,I'm Gonna Be Strong,Gene Pitney,9.0,9.0,10;
296702,1964-12-26,16.0,Mountain Of Love,Johnny Rivers,11.0,9.0,9;
296703,1964-12-26,17.0,I'm Into Something Good,Herman's Hermits,13.0,13.0,11;
296704,1964-12-26,18.0,You Really Got Me,The Kinks,10.0,7.0,14;
296705,1964-12-26,19.0,Any Way You Want It,The Dave Clark Five,19.0,19.0,7;
296706,1964-12-26,20.0,Saturday Night At The Movies,The Drifters,18.0,18.0,7;
296707,"1964-12-26,21,""My Love, Forgive Me (Amore, Scusami)"",Robert Goulet,25,21,10;",,,,,,
296708,1964-12-26,22.0,Leader Of The Pack,The Shangri-Las,20.0,1.0,12;
296709,1964-12-26,23.0,Keep Searchin' (We'll Follow The Sun),Del Shannon,39.0,23.0,6;
296710,1964-12-26,24.0,Willow Weep For Me,Chad & Jeremy,28.0,24.0,7;
296711,1964-12-26,25.0,Oh No Not My Baby,Maxine Brown,26.0,25.0,10;
296712,1964-12-26,26.0,As Tears Go By,Marianne Faithfull,36.0,26.0,5;
296713,1964-12-26,27.0,How Sweet It Is To Be Loved By You,Marvin Gaye,34.0,27.0,6;
296714,1964-12-26,28.0,Leader Of The Laundromat,The Detergents,33.0,28.0,4;
296715,1964-12-26,29.0,Too Many Fish In The Sea,The Marvelettes,29.0,29.0,8;
296716,1964-12-26,30.0,Dear Heart,Andy Williams,38.0,30.0,5;
296717,1964-12-26,31.0,She Understands Me,Johnny Tillotson,31.0,31.0,9;
296718,1964-12-26,32.0,Thou Shalt Not Steal,Dick and DeeDee,35.0,32.0,6;
296719,1964-12-26,33.0,Baby Love,The Supremes,15.0,1.0,13;
296720,1964-12-26,34.0,You've Lost That Lovin' Feelin',The Righteous Brothers,60.0,34.0,3;
296721,1964-12-26,35.0,One More Time,The Ray Charles Singers,40.0,35.0,7;
296722,1964-12-26,36.0,Right Or Wrong,Ronnie Dove,21.0,14.0,10;
296723,1964-12-26,37.0,Dear Heart,Jack Jones,48.0,37.0,5;
296724,1964-12-26,38.0,Walking In The Rain,The Ronettes,32.0,23.0,10;
296725,1964-12-26,39.0,Wild One,Martha & The Vandellas,41.0,39.0,4;
296726,1964-12-26,40.0,Walk Away,Matt Monro,45.0,40.0,5;
296727,1964-12-26,41.0,Downtown,Petula Clark,87.0,41.0,2;
296728,1964-12-26,42.0,Don't Forget I Still Love You,Bobbi Martin,52.0,42.0,5;
296729,1964-12-26,43.0,Do-Wacka-Do,Roger Miller,46.0,43.0,5;
296730,"1964-12-26,44,""Run, Run, Run"",The Gestures,44,44,7;",,,,,,
296731,1964-12-26,45.0,Smile,Betty Everett & Jerry Butler,50.0,45.0,4;
296732,"1964-12-26,46,Roses Are Red My Love,""The """"You Know Who"""" Group!"",56,46,5;",,,,,,
296733,1964-12-26,47.0,Since I Don't Have You,Chuck Jackson,47.0,47.0,7;
296734,1964-12-26,48.0,What Now,Gene Chandler,51.0,48.0,4;
296735,1964-12-26,49.0,Boom Boom,The Animals,55.0,49.0,4;
296736,1964-12-26,50.0,Ask Me,Elvis Presley With The Jordanaires,27.0,12.0,12;
296737,1964-12-26,51.0,I'll Be There,Gerry And The Pacemakers,63.0,51.0,3;
296738,1964-12-26,52.0,Hawaii Tattoo,The Waikikis,58.0,52.0,4;
296739,1964-12-26,53.0,The 81,Candy & The Kisses,53.0,53.0,6;
296740,1964-12-26,54.0,(There's) Always Something There To Remind Me,Sandie Shaw,54.0,54.0,5;
296741,1964-12-26,55.0,Promised Land,Chuck Berry,65.0,55.0,3;
296742,1964-12-26,56.0,Without The One You Love (Life's Not Worth While),Four Tops,43.0,43.0,5;
296743,1964-12-26,57.0,You're Nobody Till Somebody Loves You,Dean Martin,64.0,57.0,3;
296744,1964-12-26,58.0,I'm Gonna Love You Too,The Hullaballoos,59.0,58.0,5;
296745,1964-12-26,59.0,Hold What You've Got,Joe Tex,75.0,59.0,2;
296746,1964-12-26,60.0,The Name Game,Shirley Ellis,73.0,60.0,3;
296747,1964-12-26,61.0,Lovin' Place,Gale Garnett,62.0,61.0,4;
296748,1964-12-26,62.0,Makin' Whoopee,Ray Charles,72.0,62.0,3;
296749,1964-12-26,63.0,Seven Letters,Ben E. King,78.0,63.0,2;
296750,1964-12-26,64.0,Sometimes I Wonder,Major Lance,69.0,64.0,4;
296751,1964-12-26,65.0,Come On Do The Jerk,The Miracles,70.0,65.0,3;
296752,1964-12-26,66.0,Getting Mighty Crowded,Betty Everett,66.0,66.0,5;
296753,1964-12-26,67.0,The Price,Solomon Burke,57.0,57.0,5;
296754,1964-12-26,68.0,I Can't Stop,The Honeycombs,84.0,68.0,2;
296755,1964-12-26,69.0,All Day And All Of The Night,The Kinks,,69.0,1;
296756,1964-12-26,70.0,Do It Right,Brook Benton,77.0,70.0,2;
296757,1964-12-26,71.0,He's My Guy,Irma Thomas,76.0,71.0,2;
296758,1964-12-26,72.0,It's All Over,Walter Jackson,67.0,67.0,6;
296759,1964-12-26,73.0,I Found A Love Oh What A Love,Jo Ann & Troy,83.0,73.0,3;
