,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
249687,1973-12-29,1.0,Time In A Bottle,Jim Croce,3.0,1.0,7;
249688,1973-12-29,2.0,The Most Beautiful Girl,Charlie Rich,1.0,1.0,14;
249689,1973-12-29,3.0,Leave Me Alone (ruby Red Dress),Helen Reddy,4.0,3.0,9;
249690,1973-12-29,4.0,The Joker,The Steve Miller Band,6.0,4.0,11;
249691,1973-12-29,5.0,Goodbye Yellow Brick Road,Elton John,2.0,2.0,10;
249692,1973-12-29,6.0,Hello It's Me,Todd Rundgren,5.0,5.0,13;
249693,1973-12-29,7.0,Top Of The World,Carpenters,7.0,1.0,13;
249694,1973-12-29,8.0,Show And Tell,Al Wilson,11.0,8.0,11;
249695,1973-12-29,9.0,Smokin' In The Boy's Room,Brownsville Station,12.0,9.0,10;
249696,"1973-12-29,10,""Never, Never Gonna Give Ya Up"",Barry White,10,10,10;",,,,,,
249697,1973-12-29,11.0,Living For The City,Stevie Wonder,15.0,11.0,8;
249698,1973-12-29,12.0,If You're Ready (Come Go With Me),The Staple Singers,9.0,9.0,10;
249699,1973-12-29,13.0,Just You 'n' Me,Chicago,8.0,4.0,14;
249700,1973-12-29,14.0,I've Got To Use My Imagination,Gladys Knight And The Pips,18.0,14.0,6;
249701,1973-12-29,15.0,Rockin' Roll Baby,The Stylistics,14.0,14.0,11;
249702,1973-12-29,16.0,Helen Wheels,Paul McCartney And Wings,20.0,16.0,6;
249703,1973-12-29,17.0,Let Me Be There,Olivia Newton-John,24.0,17.0,7;
249704,1973-12-29,18.0,MIND GAMES,John Lennon,19.0,18.0,8;
249705,1973-12-29,19.0,Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin,26.0,19.0,6;
249706,1973-12-29,20.0,D'yer Mak'er,Led Zeppelin,22.0,20.0,11;
249707,1973-12-29,21.0,Love's Theme,Love Unlimited Orchestra,33.0,21.0,5;
249708,1973-12-29,22.0,The Love I Lost (Part 1),Harold Melvin And The Blue Notes,17.0,7.0,14;
249709,1973-12-29,23.0,The Way We Were,Barbra Streisand,35.0,23.0,6;
249710,1973-12-29,24.0,Me And Baby Brother,War,27.0,24.0,8;
249711,1973-12-29,25.0,When I Fall In Love/Are You Lonesome Tonight,Donny Osmond,31.0,25.0,6;
249712,1973-12-29,26.0,My Music,Loggins & Messina,16.0,16.0,9;
249713,1973-12-29,27.0,You're Sixteen,Ringo Starr,50.0,27.0,3;
249714,1973-12-29,28.0,Photograph,Ringo Starr,13.0,1.0,13;
