,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
176700,1987-12-26,1.0,Faith,George Michael,1.0,1.0,10;
176701,1987-12-26,2.0,So Emotional,Whitney Houston,3.0,2.0,9;
176702,1987-12-26,3.0,Is This Love,Whitesnake,2.0,2.0,10;
176703,1987-12-26,4.0,Got My Mind Set On You,George Harrison,5.0,4.0,10;
176704,1987-12-26,5.0,Shake Your Love,Debbie Gibson,4.0,4.0,13;
176705,1987-12-26,6.0,Don't You Want Me,Jody Watley,6.0,6.0,13;
176706,1987-12-26,7.0,The Way You Make Me Feel,Michael Jackson,11.0,7.0,6;
176707,"1987-12-26,8,""Catch Me (I'm Falling) (From The Film """"Hiding Out"""")"",Pretty Poison,8,8,14;",,,,,,
176708,1987-12-26,9.0,Cherry Bomb,John Mellencamp,13.0,9.0,10;
176709,1987-12-26,10.0,Need You Tonight,INXS,16.0,10.0,10;
176710,1987-12-26,11.0,Valerie,Steve Winwood,9.0,9.0,16;
176711,1987-12-26,12.0,Tell It To My Heart(Dub),Taylor Dayne,15.0,12.0,12;
176712,1987-12-26,13.0,Candle In The Wind,Elton John,18.0,13.0,8;
176713,1987-12-26,14.0,Dude (Looks Like A Lady),Aerosmith,14.0,14.0,13;
176714,1987-12-26,15.0,Hazy Shade Of Winter,The Bangles,20.0,15.0,7;
176715,1987-12-26,16.0,Could've Been,Tiffany,24.0,16.0,5;
176716,1987-12-26,17.0,Heaven Is A Place On Earth,Belinda Carlisle,7.0,1.0,14;
176717,1987-12-26,18.0,There's The Girl,Heart,22.0,18.0,8;
176718,1987-12-26,19.0,Animal,Def Leppard,21.0,19.0,12;
176719,1987-12-26,20.0,Seasons Change,Expose,23.0,20.0,5;
176720,1987-12-26,21.0,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,17.0,1.0,14;
176721,1987-12-26,22.0,Crazy,Icehouse,27.0,22.0,11;
176722,1987-12-26,23.0,I Could Never Take The Place Of Your Man,Prince,26.0,23.0,7;
176723,1987-12-26,24.0,That's What Love Is All About,Michael Bolton,19.0,19.0,17;
176724,"1987-12-26,25,""Hungry Eyes (From """"Dirty Dancing"""")"",Eric Carmen,32,25,8;",,,,,,
176725,1987-12-26,26.0,I Want To Be Your Man,Roger,31.0,26.0,7;
176726,1987-12-26,27.0,Power Of Love,Laura Branigan,28.0,27.0,10;
176727,1987-12-26,28.0,We'll Be Together,Sting,10.0,7.0,12;
176728,1987-12-26,29.0,Should've Known Better,Richard Marx,12.0,3.0,14;
176729,1987-12-26,30.0,Tunnel Of Love,Bruce Springsteen,35.0,30.0,4;
176730,1987-12-26,31.0,I Live For Your Love,Natalie Cole,37.0,31.0,8;
176731,1987-12-26,32.0,True Faith,New Order,34.0,32.0,10;
176732,1987-12-26,33.0,Say You Will,Foreigner,43.0,33.0,4;
176733,1987-12-26,34.0,Don't Shed A Tear,Paul Carrack,39.0,34.0,7;
176734,1987-12-26,35.0,Pop Goes The World,Men Without Hats,40.0,35.0,9;
176735,1987-12-26,36.0,Honestly,Stryper,44.0,36.0,8;
176736,1987-12-26,37.0,Motortown,The Kane Gang,36.0,36.0,11;
176737,1987-12-26,38.0,Everywhere,Fleetwood Mac,45.0,38.0,5;
176738,1987-12-26,39.0,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,48.0,39.0,3;
176739,1987-12-26,40.0,Push It,Salt-N-Pepa,49.0,40.0,6;
176740,1987-12-26,41.0,Just Like Heaven,The Cure,46.0,41.0,12;
176741,1987-12-26,42.0,The One I Love,R.E.M.,25.0,9.0,15;
176742,1987-12-26,43.0,I Think We're Alone Now,Tiffany,33.0,1.0,18;
176743,1987-12-26,44.0,I Found Someone,Cher,51.0,44.0,6;
176744,1987-12-26,45.0,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,52.0,45.0,6;
176745,1987-12-26,46.0,Pump Up The Volume,M/A/R/R/S,59.0,46.0,5;
176746,1987-12-26,47.0,I Don't Mind At All,Bourgeois Tagg,42.0,38.0,12;
