,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
208000,1981-12-26,1.0,Physical,Olivia Newton-John,1.0,1.0,13;
208001,1981-12-26,2.0,Waiting For A Girl Like You,Foreigner,2.0,2.0,12;
208002,"1981-12-26,3,Let's Groove,""Earth, Wind & Fire"",3,3,13;",,,,,,
208003,1981-12-26,4.0,I Can't Go For That (No Can Do),Daryl Hall John Oates,6.0,4.0,7;
208004,1981-12-26,5.0,Young Turks,Rod Stewart,5.0,5.0,11;
208005,1981-12-26,6.0,Harden My Heart,Quarterflash,8.0,6.0,11;
208006,1981-12-26,7.0,Why Do Fools Fall In Love,Diana Ross,7.0,7.0,11;
208007,1981-12-26,8.0,Leather And Lace,Stevie Nicks With Don Henley,10.0,8.0,10;
208008,1981-12-26,9.0,Don't Stop Believin',Journey,9.0,9.0,9;
208009,1981-12-26,10.0,Trouble,Lindsey Buckingham,11.0,10.0,10;
208010,1981-12-26,11.0,Centerfold,The J. Geils Band,23.0,11.0,8;
208011,1981-12-26,12.0,Yesterday's Songs,Neil Diamond,13.0,12.0,8;
208012,1981-12-26,13.0,Comin' In And Out Of Your Life,Barbra Streisand,14.0,13.0,7;
208013,1981-12-26,14.0,Turn Your Love Around,George Benson,15.0,14.0,10;
208014,1981-12-26,15.0,The Sweetest Thing (I've Ever Known),Juice Newton,16.0,15.0,11;
208015,1981-12-26,16.0,Hooked On Classics,Royal Philharmonic Orchestra,21.0,16.0,9;
208016,1981-12-26,17.0,Take My Heart (You Can Have It If You Want It),Kool & The Gang,18.0,17.0,11;
208017,1981-12-26,18.0,Cool Night,Paul Davis,19.0,18.0,8;
208018,1981-12-26,19.0,Oh No,Commodores,4.0,4.0,14;
208019,1981-12-26,20.0,Every Little Thing She Does Is Magic,The Police,12.0,3.0,14;
208020,1981-12-26,21.0,Someone Could Lose A Heart Tonight,Eddie Rabbitt,25.0,21.0,7;
208021,1981-12-26,22.0,Here I Am (Just When I Thought I Was Over You),Air Supply,17.0,5.0,14;
208022,1981-12-26,23.0,I Wouldn't Have Missed It For The World,Ronnie Milsap,27.0,23.0,10;
208023,1981-12-26,24.0,Shake It Up,The Cars,28.0,24.0,6;
208024,1981-12-26,25.0,Steal The Night,Stevie Woods,26.0,25.0,16;
208025,1981-12-26,26.0,Waiting On A Friend,The Rolling Stones,30.0,26.0,4;
208026,1981-12-26,27.0,Our Lips Are Sealed,Go-Go's,20.0,20.0,18;
208027,1981-12-26,28.0,She's Got A Way,Billy Joel,32.0,28.0,6;
208028,"1981-12-26,29,""My Girl (Gone, Gone, Gone)"",Chilliwack,22,22,14;",,,,,,
208029,1981-12-26,30.0,Come Go With Me,The Beach Boys,34.0,30.0,6;
208030,1981-12-26,31.0,Under Pressure,Queen & David Bowie,33.0,31.0,8;
208031,1981-12-26,32.0,You Could Have Been With Me,Sheena Easton,40.0,32.0,5;
208032,1981-12-26,33.0,Leader Of The Band,Dan Fogelberg,37.0,33.0,5;
