,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
67100,2008-12-27,1.0,Single Ladies (Put A Ring On It),Beyonce,2.0,1.0,9;
67101,2008-12-27,2.0,Live Your Life,T.I. Featuring Rihanna,1.0,1.0,12;
67102,2008-12-27,3.0,Just Dance,Lady Gaga Featuring Colby O'Donis,4.0,3.0,19;
67103,2008-12-27,4.0,Circus,Britney Spears,3.0,3.0,2;
67104,2008-12-27,5.0,Whatever You Like,T.I.,5.0,1.0,19;
67105,2008-12-27,6.0,Womanizer,Britney Spears,10.0,1.0,11;
67106,2008-12-27,7.0,Heartless,Kanye West,16.0,4.0,6;
67107,2008-12-27,8.0,Hot N Cold,Katy Perry,7.0,3.0,20;
67108,2008-12-27,9.0,If I Were A Boy,Beyonce,6.0,3.0,10;
67109,2008-12-27,10.0,Love Lockdown,Kanye West,8.0,3.0,13;
67110,2008-12-27,11.0,Love Story,Taylor Swift,12.0,5.0,14;
67111,2008-12-27,12.0,I'm Yours,Jason Mraz,11.0,6.0,35;
67112,2008-12-27,13.0,Let It Rock,Kevin Rudolf Featuring Lil Wayne,15.0,5.0,16;
67113,2008-12-27,14.0,Miss Independent,Ne-Yo,9.0,7.0,17;
67114,2008-12-27,15.0,Right Now (Na Na Na),Akon,13.0,8.0,12;
67115,2008-12-27,16.0,So What,P!nk,14.0,1.0,17;
67116,2008-12-27,17.0,Gotta Be Somebody,Nickelback,17.0,10.0,11;
67117,2008-12-27,18.0,Can't Believe It,T-Pain Featuring Lil Wayne,23.0,7.0,20;
67118,2008-12-27,19.0,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,18.0,16.0,17;
67119,2008-12-27,20.0,Chicken Fried,Zac Brown Band,22.0,20.0,13;
67120,2008-12-27,21.0,Rehab,Rihanna,25.0,21.0,6;
67121,2008-12-27,22.0,Disturbia,Rihanna,21.0,1.0,26;
67122,2008-12-27,23.0,Addicted,Saving Abel,24.0,20.0,27;
67123,2008-12-27,24.0,Green Light,John Legend Featuring Andre 3000,27.0,24.0,15;
67124,2008-12-27,25.0,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,30.0,25.0,9;
67125,2008-12-27,26.0,One More Drink,Ludacris Co-Starring T-Pain,28.0,25.0,7;
67126,2008-12-27,27.0,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,29.0,27.0,9;
67127,2008-12-27,28.0,Better In Time,Leona Lewis,26.0,11.0,23;
67128,2008-12-27,29.0,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,19.0,19.0,2;
67129,2008-12-27,30.0,You Found Me,The Fray,20.0,15.0,4;
67130,2008-12-27,31.0,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,32.0,31.0,9;
67131,2008-12-27,32.0,Viva La Vida,Coldplay,31.0,1.0,32;
67132,2008-12-27,33.0,Roll With Me,Montgomery Gentry,33.0,33.0,14;
67133,2008-12-27,34.0,Right Here (Departed),Brandy,53.0,34.0,14;
67134,2008-12-27,35.0,Love Remains The Same,Gavin Rossdale,39.0,27.0,28;
67135,2008-12-27,36.0,Shattered (Turn The Car Around),O.A.R.,36.0,36.0,19;
67136,2008-12-27,37.0,Gives You Hell,The All-American Rejects,46.0,37.0,5;
67137,2008-12-27,38.0,Closer,Ne-Yo,37.0,7.0,35;
67138,2008-12-27,39.0,Bust Your Windows,Jazmine Sullivan,34.0,31.0,10;
67139,2008-12-27,40.0,Untouched,The Veronicas,54.0,40.0,3;
67140,2008-12-27,41.0,Human,The Killers,40.0,32.0,11;
67141,2008-12-27,42.0,Already Gone,Sugarland,41.0,41.0,12;
67142,2008-12-27,43.0,Crush,David Archuleta,35.0,2.0,18;
67143,2008-12-27,44.0,Fall For You,Secondhand Serenade,44.0,21.0,27;
67144,2008-12-27,45.0,Trading Places,Usher,47.0,45.0,7;
67145,2008-12-27,46.0,Decode,Paramore,43.0,34.0,6;
67146,2008-12-27,47.0,Spotlight,Jennifer Hudson,38.0,24.0,21;
67147,2008-12-27,48.0,Light On,David Cook,56.0,17.0,10;
67148,2008-12-27,49.0,Sober,P!nk,65.0,49.0,3;
67149,2008-12-27,50.0,Here,Rascal Flatts,51.0,50.0,11;
67150,2008-12-27,51.0,White Horse,Taylor Swift,52.0,13.0,5;
67151,2008-12-27,52.0,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,42.0,5.0,14;
67152,2008-12-27,53.0,In Color,Jamey Johnson,59.0,53.0,11;
67153,2008-12-27,54.0,She Wouldn't Be Gone,Blake Shelton,57.0,54.0,8;
67154,2008-12-27,55.0,Start A Band,Brad Paisley Duet With Keith Urban,58.0,55.0,9;
67155,2008-12-27,56.0,Feel That Fire,Dierks Bentley,64.0,56.0,10;
67156,2008-12-27,57.0,Country Boy,Alan Jackson,63.0,57.0,7;
67157,2008-12-27,58.0,I Hate This Part,The Pussycat Dolls,73.0,58.0,3;
67158,2008-12-27,59.0,Keeps Gettin' Better,Christina Aguilera,50.0,7.0,11;
67159,2008-12-27,60.0,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,67.0,60.0,5;
67160,2008-12-27,61.0,Just A Dream,Carrie Underwood,49.0,29.0,19;
67161,2008-12-27,62.0,I Don't Care,Fall Out Boy,60.0,21.0,14;
67162,2008-12-27,63.0,Don't,Billy Currington,66.0,63.0,8;
