,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
197500,1983-12-31,1.0,Say Say Say,Paul McCartney And Michael Jackson,1.0,1.0,12;
197501,1983-12-31,2.0,Say It Isn't So,Daryl Hall John Oates,2.0,2.0,10;
197502,1983-12-31,3.0,Union Of The Snake,Duran Duran,3.0,3.0,9;
197503,1983-12-31,4.0,Owner Of A Lonely Heart,Yes,4.0,4.0,9;
197504,1983-12-31,5.0,All Night Long (All Night),Lionel Richie,5.0,1.0,16;
197505,1983-12-31,6.0,Uptown Girl,Billy Joel,6.0,3.0,15;
197506,1983-12-31,7.0,Love Is A Battlefield,Pat Benatar,7.0,5.0,15;
197507,1983-12-31,8.0,Twist Of Fate,Olivia Newton-John,8.0,8.0,9;
197508,1983-12-31,9.0,Undercover Of The Night,The Rolling Stones,9.0,9.0,8;
197509,1983-12-31,10.0,Break My Stride,Matthew Wilder,10.0,10.0,16;
197510,1983-12-31,11.0,I Guess That's Why They Call It The Blues,Elton John,11.0,11.0,10;
197511,1983-12-31,12.0,Talking In Your Sleep,The Romantics,12.0,12.0,13;
197512,1983-12-31,13.0,Church Of The Poison Mind,Culture Club,13.0,10.0,11;
197513,1983-12-31,14.0,Major Tom (Coming Home),Peter Schilling,14.0,14.0,15;
197514,1983-12-31,15.0,Cum On Feel The Noize,Quiet Riot,15.0,5.0,16;
197515,1983-12-31,16.0,Synchronicity II,The Police,16.0,16.0,9;
197516,1983-12-31,17.0,Karma Chameleon,Culture Club,17.0,17.0,5;
197517,1983-12-31,18.0,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,18.0,1.0,19;
197518,1983-12-31,19.0,Why Me?,Irene Cara,19.0,13.0,11;
197519,1983-12-31,20.0,In A Big Country,Big Country,20.0,17.0,11;
197520,1983-12-31,21.0,Running With The Night,Lionel Richie,21.0,21.0,6;
197521,1983-12-31,22.0,Joanna,Kool & The Gang,22.0,22.0,9;
197522,1983-12-31,23.0,Read 'Em And Weep,Barry Manilow,23.0,23.0,7;
197523,1983-12-31,24.0,Crumblin' Down,John Cougar Mellencamp,24.0,9.0,12;
197524,1983-12-31,25.0,If I'd Been The One,Thirty Eight Special,25.0,25.0,8;
197525,1983-12-31,26.0,Time Will Reveal,Debarge,26.0,26.0,12;
197526,1983-12-31,27.0,That's All,Genesis,27.0,27.0,6;
197527,1983-12-31,28.0,I Still Can't Get Over Loving You,Ray Parker Jr.,28.0,28.0,8;
197528,1983-12-31,29.0,Pink Houses,John Mellencamp,29.0,29.0,4;
197529,1983-12-31,30.0,Ain't Nobody,Chaka Khan,30.0,22.0,14;
197530,1983-12-31,31.0,Holiday,Madonna,31.0,31.0,10;
197531,1983-12-31,32.0,The Curly Shuffle,Jump 'n The Saddle,32.0,32.0,5;
197532,1983-12-31,33.0,Stay With Me Tonight,Jeffrey Osborne,33.0,33.0,12;
197533,1983-12-31,34.0,Gold,Spandau Ballet,34.0,34.0,7;
197534,1983-12-31,35.0,The Sign Of Fire,The Fixx,35.0,35.0,6;
197535,1983-12-31,36.0,Heart And Soul,Huey Lewis & The News,36.0,8.0,17;
197536,1983-12-31,37.0,When The Lights Go Out,Naked Eyes,37.0,37.0,11;
197537,1983-12-31,38.0,Think Of Laura,Christopher Cross,38.0,38.0,4;
197538,1983-12-31,39.0,Baby I Lied,Deborah Allen,39.0,39.0,12;
197539,1983-12-31,40.0,In The Mood,Robert Plant,40.0,40.0,7;
197540,1983-12-31,41.0,Souls,Rick Springfield,41.0,23.0,12;
197541,1983-12-31,42.0,Let The Music Play,Shannon,42.0,42.0,8;
197542,1983-12-31,43.0,Middle Of The Road,Pretenders,43.0,43.0,3;
197543,1983-12-31,44.0,An Innocent Man,Billy Joel,44.0,44.0,3;
197544,1983-12-31,45.0,Remember The Night,The Motels,45.0,45.0,5;
197545,1983-12-31,46.0,Send Me An Angel,Real Life,46.0,46.0,8;
197546,1983-12-31,47.0,P.Y.T. (Pretty Young Thing),Michael Jackson,47.0,10.0,13;
197547,1983-12-31,48.0,Nightbird,Stevie Nicks,48.0,48.0,3;
197548,1983-12-31,49.0,So Bad,Paul McCartney,49.0,49.0,2;
197549,1983-12-31,50.0,Yah Mo B There,James Ingram With Michael McDonald,50.0,50.0,4;
197550,1983-12-31,51.0,Take Me Back,Bonnie Tyler,51.0,51.0,5;
197551,1983-12-31,52.0,Ebony Eyes,Rick James And Smokey Robinson,52.0,52.0,4;
197552,1983-12-31,53.0,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,53.0,53.0,10;
197553,1983-12-31,54.0,You Don't Believe,The Alan Parsons Project,54.0,54.0,7;
197554,1983-12-31,55.0,Big Crash,Eddie Money,55.0,55.0,7;
197555,1983-12-31,56.0,I Won't Stand In Your Way,Stray Cats,56.0,35.0,10;
197556,1983-12-31,57.0,The Way He Makes Me Feel,Barbra Streisand,57.0,40.0,11;
197557,1983-12-31,58.0,The Dream,Irene Cara,58.0,58.0,4;
197558,1983-12-31,59.0,The Politics Of Dancing,Re-flex,59.0,59.0,6;
197559,1983-12-31,60.0,Save The Last Dance For Me,Dolly Parton,60.0,60.0,4;
197560,1983-12-31,61.0,(You Can Still) Rock In America,Night Ranger,61.0,61.0,5;
197561,1983-12-31,62.0,99 Luftballons,Nena,62.0,62.0,4;
197562,1983-12-31,63.0,Almost Over You,Sheena Easton,63.0,63.0,4;
197563,1983-12-31,64.0,Wet My Whistle,Midnight Star,64.0,64.0,6;
197564,1983-12-31,65.0,This Must Be The Place (Naive Melody),Talking Heads,65.0,62.0,6;
197565,1983-12-31,66.0,Lick It Up,KISS,66.0,66.0,8;
197566,1983-12-31,67.0,Give It Up,KC,67.0,67.0,2;
197567,1983-12-31,68.0,Total Eclipse Of The Heart,Bonnie Tyler,68.0,1.0,25;
197568,1983-12-31,69.0,Girls Just Want To Have Fun,Cyndi Lauper,69.0,69.0,3;
197569,"1983-12-31,70,""Tonight, I Celebrate My Love"",Peabo Bryson/Roberta Flack,70,16,26;",,,,,,
197570,1983-12-31,71.0,Telefone (long Distance Love Affair),Sheena Easton,71.0,9.0,20;
197571,1983-12-31,72.0,Suddenly Last Summer,The Motels,72.0,9.0,18;
197572,1983-12-31,73.0,Gloria,The Doors,73.0,73.0,5;
197573,1983-12-31,74.0,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,74.0,74.0,2;
197574,1983-12-31,75.0,Street Of Dreams,Rainbow,75.0,60.0,9;
197575,1983-12-31,76.0,Tender Is The Night,Jackson Browne,76.0,25.0,15;
197576,1983-12-31,77.0,Red Hot,Herb Alpert,77.0,77.0,4;
197577,1983-12-31,78.0,The Smile Has Left Your Eyes,Asia,78.0,34.0,12;
197578,1983-12-31,79.0,Tell Me If You Still Care,The S.O.S. Band,79.0,79.0,7;
197579,1983-12-31,80.0,Making Love Out Of Nothing At All,Air Supply,80.0,2.0,23;
197580,1983-12-31,81.0,Someone Like You,Michael Stanley Band,81.0,81.0,2;
197581,1983-12-31,82.0,LET's PRETEND WE'rE MARRIED,Prince,82.0,82.0,3;
197582,1983-12-31,83.0,Let's Go Up,Diana Ross,83.0,83.0,3;
197583,1983-12-31,84.0,The Sound Of Goodbye,Crystal Gayle,84.0,84.0,4;
197584,1983-12-31,85.0,Sweetheart Like You,Bob Dylan,85.0,85.0,3;
197585,1983-12-31,86.0,Rappin' Rodney,Rodney Dangerfield,86.0,86.0,5;
197586,1983-12-31,87.0,Touch A Four Leaf Clover,Atlantic Starr,87.0,87.0,4;
197587,1983-12-31,88.0,I Need You,The Pointer Sisters,88.0,48.0,13;
197588,1983-12-31,89.0,Just One More Time,The Headpins,89.0,89.0,2;
197589,1983-12-31,90.0,Electric Kingdom,Twilight 22,90.0,90.0,3;
197590,1983-12-31,91.0,I Am Love,Jennifer Holliday,91.0,49.0,11;
197591,1983-12-31,92.0,Send Her My Love,Journey,92.0,23.0,15;
197592,"1983-12-31,93,Magnetic,""Earth, Wind & Fire"",93,57,8;",,,,,,
197593,1983-12-31,94.0,One Thing Leads To Another,The Fixx,94.0,4.0,19;
197594,1983-12-31,95.0,Invisible Hands,Kim Carnes,95.0,40.0,12;
197595,1983-12-31,96.0,Allergies,Paul Simon,96.0,44.0,9;
197596,1983-12-31,97.0,State Of The Union,Industry,97.0,81.0,7;
197597,1983-12-31,98.0,If Love Should Go,Streets,98.0,87.0,5;
197598,1983-12-31,99.0,Delirious,Prince,99.0,8.0,18;
197599,1983-12-31,100.0,How Many Times Can We Say Goodbye,Dionne Warwick & Luther Vandross,100.0,27.0,13;
197600,1983-12-24,1.0,Say Say Say,Paul McCartney And Michael Jackson,1.0,1.0,11;
197601,1983-12-24,2.0,Say It Isn't So,Daryl Hall John Oates,2.0,2.0,9;
197602,1983-12-24,3.0,Union Of The Snake,Duran Duran,5.0,3.0,8;
197603,1983-12-24,4.0,Owner Of A Lonely Heart,Yes,7.0,4.0,8;
197604,1983-12-24,5.0,All Night Long (All Night),Lionel Richie,3.0,1.0,15;
197605,1983-12-24,6.0,Uptown Girl,Billy Joel,4.0,3.0,14;
197606,1983-12-24,7.0,Love Is A Battlefield,Pat Benatar,6.0,5.0,14;
