,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
140100,1994-12-31,1.0,On Bended Knee,Boyz II Men,2.0,1.0,7;
140101,"1994-12-31,2,""Here Comes The Hotstepper (From """"Ready To Wear"""")"",Ini Kamoze,1,1,16;",,,,,,
140102,1994-12-31,3.0,Another Night,Real McCoy,3.0,3.0,19;
140103,1994-12-31,4.0,Creep,TLC,5.0,4.0,8;
140104,1994-12-31,5.0,Always,Bon Jovi,4.0,4.0,14;
140105,1994-12-31,6.0,I Wanna Be Down,Brandy,7.0,6.0,14;
140106,1994-12-31,7.0,I'll Make Love To You,Boyz II Men,6.0,1.0,21;
140107,1994-12-31,8.0,Before I Let You Go,BLACKstreet,10.0,8.0,11;
140108,1994-12-31,9.0,Tootsee Roll,69 Boyz,13.0,9.0,26;
140109,1994-12-31,10.0,I'm The Only One,Melissa Etheridge,11.0,10.0,22;
140110,1994-12-31,11.0,You Want This/70's Love Groove,Janet Jackson,8.0,8.0,11;
140111,1994-12-31,12.0,Secret,Madonna,9.0,3.0,13;
140112,1994-12-31,13.0,Sukiyaki,4PM,14.0,13.0,16;
140113,1994-12-31,14.0,Take A Bow,Madonna,18.0,14.0,3;
140114,1994-12-31,15.0,Short Dick Man,20 Fingers Featuring Gillette,17.0,15.0,17;
140115,1994-12-31,16.0,You Gotta Be,Des'ree,16.0,16.0,18;
140116,1994-12-31,17.0,All I Wanna Do,Sheryl Crow,12.0,2.0,22;
140117,"1994-12-31,18,""Turn The Beat Around (From """"The Specialist"""")"",Gloria Estefan,15,13,15;",,,,,,
140118,1994-12-31,19.0,Practice What You Preach,Barry White,20.0,18.0,13;
140119,1994-12-31,20.0,I'll Stand By You,Pretenders,21.0,16.0,21;
140120,1994-12-31,21.0,100% Pure Love,Crystal Waters,19.0,11.0,32;
140121,1994-12-31,22.0,The Rhythm Of The Night,Corona,26.0,22.0,8;
140122,1994-12-31,23.0,The Sweetest Days,Vanessa Williams,23.0,23.0,8;
140123,1994-12-31,24.0,You Don't Know How It Feels,Tom Petty,34.0,24.0,5;
140124,1994-12-31,25.0,Hold My Hand,Hootie & The Blowfish,31.0,25.0,13;
140125,"1994-12-31,26,""December 1963 (Oh, What A Night)"",The 4 Seasons,24,14,21;",,,,,,
140126,1994-12-31,27.0,Living In Danger,Ace Of Base,27.0,20.0,11;
140127,1994-12-31,28.0,Every Day Of The Week,Jade,28.0,28.0,6;
140128,1994-12-31,29.0,Constantly,Immature,39.0,29.0,6;
140129,1994-12-31,30.0,Never Lie,Immature,22.0,5.0,23;
140130,"1994-12-31,31,""New Age Girl (From """"Dumb And Dumber"""")"",Deadeye Dick,35,31,19;",,,,,,
140131,"1994-12-31,32,""What's The Frequency, Kenneth?"",R.E.M.,25,21,15;",,,,,,
140132,1994-12-31,33.0,I Belong To You/How Many Ways,Toni Braxton,30.0,30.0,14;
140133,1994-12-31,34.0,Be Happy,Mary J. Blige,37.0,29.0,9;
140134,1994-12-31,35.0,Flava In Ya Ear,Craig Mack,32.0,9.0,21;
140135,1994-12-31,36.0,When Can I See You,Babyface,33.0,4.0,29;
140136,1994-12-31,37.0,Wild Night,John Mellencamp With Me'Shell Ndegeocello,29.0,3.0,32;
140137,"1994-12-31,38,""Shame (From """"A Low Down Dirty Shame"""")"",Zhane,36,28,6;",,,,,,
140138,1994-12-31,39.0,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,38.0,22.0,16;
140139,1994-12-31,40.0,I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,43.0,40.0,7;
140140,1994-12-31,41.0,If You Love Me,Brownstone,58.0,41.0,4;
140141,1994-12-31,42.0,Playaz Club,Rappin' 4-Tay,40.0,36.0,15;
140142,1994-12-31,43.0,When We Dance,Sting,41.0,38.0,10;
140143,1994-12-31,44.0,I Miss You,N2U,55.0,44.0,5;
140144,1994-12-31,45.0,Bring The Pain,Method Man,45.0,45.0,8;
140145,1994-12-31,46.0,Mental Picture,Jon Secada,53.0,46.0,6;
140146,1994-12-31,47.0,Foolin' Around,Changing Faces,54.0,47.0,7;
140147,1994-12-31,48.0,Blind Man,Aerosmith,49.0,48.0,8;
140148,"1994-12-31,49,""U Will Know (From """"Jason's Lyric"""")"",B.M.U. (Black Men United),47,28,13;",,,,,,
140149,1994-12-31,50.0,Far Behind,Candlebox,46.0,18.0,19;
140150,1994-12-31,51.0,Do You See,Warren G,52.0,51.0,5;
140151,1994-12-31,52.0,Fa All Y'all,Da Brat,44.0,37.0,12;
140152,1994-12-31,53.0,The Most Beautifullest Thing In This World,Keith Murray,50.0,50.0,11;
140153,1994-12-31,54.0,Dance Naked,John Mellencamp,51.0,41.0,10;
140154,"1994-12-31,55,""Circle Of Life (From """"The Lion King"""")"",Elton John,48,18,19;",,,,,,
140155,1994-12-31,56.0,House Of Love,Amy Grant With Vince Gill,63.0,56.0,6;
140156,1994-12-31,57.0,Lucas With The Lid Off,Lucas,56.0,29.0,14;
140157,1994-12-31,58.0,Something's Always Wrong,Toad The Wet Sprocket,57.0,41.0,14;
140158,1994-12-31,59.0,Always And Forever,Luther Vandross,67.0,59.0,4;
140159,1994-12-31,60.0,Black Coffee,Heavy D & The Boyz,65.0,60.0,9;
140160,1994-12-31,61.0,Doll Parts,Hole,62.0,61.0,4;
140161,"1994-12-31,62,""Sympathy For The Devil (""""Interview With The Vampire"""")"",Guns N' Roses,,62,1;",,,,,,
140162,1994-12-31,63.0,Juicy/Unbelievable,The Notorious B.I.G.,61.0,27.0,19;
140163,1994-12-31,64.0,Mishale,Andru Donalds,75.0,64.0,4;
140164,1994-12-31,65.0,Get Ready For This,2 Unlimited,72.0,65.0,16;
140165,1994-12-31,66.0,Kitty Kitty,69 Boyz,71.0,66.0,4;
140166,1994-12-31,67.0,At Your Best (You Are Love),Aaliyah,64.0,6.0,18;
140167,1994-12-31,68.0,Pickup Man,Joe Diffie,83.0,68.0,2;
140168,"1994-12-31,69,""Girl, You'll Be A Woman Soon (From """"Pulp Fiction"""")"",Urge Overkill,59,59,7;",,,,,,
140169,1994-12-31,70.0,Endless Love,Luther Vandross & Mariah Carey,66.0,2.0,17;
140170,"1994-12-31,71,(I Could Only) Whisper Your Name,""Harry Connick, Jr."",73,70,11;",,,,,,
140171,1994-12-31,72.0,Get Over It,Eagles,70.0,31.0,10;
140172,1994-12-31,73.0,Get Down,Craig Mack,,73.0,1;
140173,1994-12-31,74.0,Get Up On It,Keith Sweat (Featuring Kut Klose),69.0,62.0,12;
140174,1994-12-31,75.0,In The House Of Stone And Light,Martin Page,79.0,75.0,3;
140175,"1994-12-31,76,""I Can Go Deep (From """"A Low Down Dirty Shame"""")"",Silk,76,71,8;",,,,,,
