,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
161000,1990-12-29,1.0,Because I Love You (The Postman Song),Stevie B,1.0,1.0,13;
161001,1990-12-29,2.0,Justify My Love,Madonna,2.0,2.0,7;
161002,1990-12-29,3.0,From A Distance,Bette Midler,3.0,2.0,13;
161003,1990-12-29,4.0,Impulsive,Wilson Phillips,4.0,4.0,12;
161004,1990-12-29,5.0,Tom's Diner,DNA Featuring Suzanne Vega,5.0,5.0,13;
161005,1990-12-29,6.0,High Enough,Damn Yankees,6.0,6.0,15;
161006,1990-12-29,7.0,I'm Your Baby Tonight,Whitney Houston,7.0,1.0,11;
161007,1990-12-29,8.0,Freedom,George Michael,8.0,8.0,10;
161008,1990-12-29,9.0,The Way You Do The Things You Do,UB40,9.0,6.0,16;
161009,1990-12-29,10.0,Sensitivity,Ralph Tresvant,10.0,10.0,9;
161010,1990-12-29,11.0,Love Will Never Do (Without You),Janet Jackson,11.0,11.0,7;
161011,"1990-12-29,12,""Miracle (From """"Young Guns II"""")"",Jon Bon Jovi,12,12,10;",,,,,,
161012,1990-12-29,13.0,Something To Believe In,Poison,13.0,4.0,13;
161013,1990-12-29,14.0,Love Takes Time,Mariah Carey,14.0,1.0,16;
161014,1990-12-29,15.0,Groove Is In The Heart,Deee-Lite,15.0,4.0,16;
161015,1990-12-29,16.0,The First Time,Surface,16.0,16.0,9;
161016,1990-12-29,17.0,Miles Away,Winger,17.0,17.0,12;
161017,1990-12-29,18.0,One And Only Man,Steve Winwood,18.0,18.0,9;
161018,1990-12-29,19.0,Wiggle It,2 In A Room,19.0,15.0,13;
161019,1990-12-29,20.0,After The Rain,Nelson,20.0,20.0,9;
161020,1990-12-29,21.0,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,21.0,21.0,7;
161021,1990-12-29,22.0,Feels Good,Tony Toni Tone,22.0,9.0,18;
161022,1990-12-29,23.0,Play That Funky Music,Vanilla Ice,23.0,23.0,4;
161023,1990-12-29,24.0,Just Another Dream,Cathy Dennis,24.0,24.0,10;
161024,1990-12-29,25.0,I'm Not In Love,Will To Power,25.0,25.0,7;
161025,1990-12-29,26.0,For You,The Outfield,26.0,26.0,9;
161026,1990-12-29,27.0,Hang In Long Enough,Phil Collins,27.0,27.0,8;
161027,1990-12-29,28.0,More Than Words Can Say,Alias,28.0,2.0,17;
161028,1990-12-29,29.0,On The Way Up,Elisa Fiorillo,29.0,29.0,14;
161029,1990-12-29,30.0,Stranded,Heart,30.0,13.0,15;
161030,1990-12-29,31.0,Fairweather Friend,Johnny Gill,31.0,28.0,11;
161031,1990-12-29,32.0,Anything Is Possible,Debbie Gibson,32.0,32.0,7;
161032,1990-12-29,33.0,You're Amazing,Robert Palmer,33.0,33.0,7;
161033,1990-12-29,34.0,Gentle,Dino,34.0,34.0,8;
161034,1990-12-29,35.0,Ice Ice Baby,Vanilla Ice,35.0,1.0,17;
