,Region,Country,State,City,Month,Day,Year,AvgTemperature
731062,Europe,Germany,,Bonn,4,21,1995,-99.0
731063,Europe,Germany,,Bonn,4,22,1995,-99.0
731064,Europe,Germany,,Bonn,4,23,1995,-99.0
731065,Europe,Germany,,Bonn,4,24,1995,-99.0
731066,Europe,Germany,,Bonn,4,25,1995,-99.0
731067,Europe,Germany,,Bonn,4,26,1995,-99.0
731068,Europe,Germany,,Bonn,4,27,1995,48.8
731069,Europe,Germany,,Bonn,4,28,1995,48.1
731070,Europe,Germany,,Bonn,4,29,1995,-99.0
731071,Europe,Germany,,Bonn,4,30,1995,-99.0
731072,Europe,Germany,,Bonn,5,1,1995,-99.0
731073,Europe,Germany,,Bonn,5,2,1995,-99.0
731074,Europe,Germany,,Bonn,5,3,1995,62.9
731075,Europe,Germany,,Bonn,5,4,1995,65.8
731076,Europe,Germany,,Bonn,5,5,1995,68.3
731077,Europe,Germany,,Bonn,5,6,1995,-99.0
731078,Europe,Germany,,Bonn,5,7,1995,-99.0
731079,Europe,Germany,,Bonn,5,8,1995,-99.0
731080,Europe,Germany,,Bonn,5,9,1995,-99.0
731081,Europe,Germany,,Bonn,5,10,1995,49.7
731082,Europe,Germany,,Bonn,5,11,1995,51.1
731083,Europe,Germany,,Bonn,5,12,1995,51.9
731084,Europe,Germany,,Bonn,5,13,1995,-99.0
731085,Europe,Germany,,Bonn,5,14,1995,-99.0
731086,Europe,Germany,,Bonn,5,15,1995,51.5
731087,Europe,Germany,,Bonn,5,16,1995,-99.0
731088,Europe,Germany,,Bonn,5,17,1995,-99.0
731089,Europe,Germany,,Bonn,5,18,1995,47.9
731090,Europe,Germany,,Bonn,5,19,1995,-99.0
731091,Europe,Germany,,Bonn,5,20,1995,-99.0
731092,Europe,Germany,,Bonn,5,21,1995,-99.0
731093,Europe,Germany,,Bonn,5,22,1995,56.9
731094,Europe,Germany,,Bonn,5,23,1995,64.2
731095,Europe,Germany,,Bonn,5,24,1995,72.0
731096,Europe,Germany,,Bonn,5,25,1995,-99.0
731097,Europe,Germany,,Bonn,5,26,1995,62.9
731098,Europe,Germany,,Bonn,5,27,1995,-99.0
731099,Europe,Germany,,Bonn,5,28,1995,-99.0
731100,Europe,Germany,,Bonn,5,29,1995,60.3
731101,Europe,Germany,,Bonn,5,30,1995,59.1
731102,Europe,Germany,,Bonn,5,31,1995,60.6
731103,Europe,Germany,,Bonn,6,1,1995,-99.0
731104,Europe,Germany,,Bonn,6,2,1995,60.5
731105,Europe,Germany,,Bonn,6,3,1995,-99.0
731106,Europe,Germany,,Bonn,6,4,1995,-99.0
731107,Europe,Germany,,Bonn,6,5,1995,-99.0
731108,Europe,Germany,,Bonn,6,6,1995,59.9
731109,Europe,Germany,,Bonn,6,7,1995,-99.0
731110,Europe,Germany,,Bonn,6,8,1995,55.5
731111,Europe,Germany,,Bonn,6,9,1995,52.3
731112,Europe,Germany,,Bonn,6,10,1995,-99.0
731113,Europe,Germany,,Bonn,6,11,1995,-99.0
731114,Europe,Germany,,Bonn,6,12,1995,56.0
731115,Europe,Germany,,Bonn,6,13,1995,54.7
731116,Europe,Germany,,Bonn,6,14,1995,54.7
731117,Europe,Germany,,Bonn,6,15,1995,-99.0
731118,Europe,Germany,,Bonn,6,16,1995,51.7
731119,Europe,Germany,,Bonn,6,17,1995,-99.0
731120,Europe,Germany,,Bonn,6,18,1995,-99.0
731121,Europe,Germany,,Bonn,6,19,1995,-99.0
731122,Europe,Germany,,Bonn,6,20,1995,-99.0
731123,Europe,Germany,,Bonn,6,21,1995,71.3
731124,Europe,Germany,,Bonn,6,22,1995,56.8
731125,Europe,Germany,,Bonn,6,23,1995,58.5
731126,Europe,Germany,,Bonn,6,24,1995,-99.0
731127,Europe,Germany,,Bonn,6,25,1995,-99.0
731128,Europe,Germany,,Bonn,6,26,1995,74.3
731129,Europe,Germany,,Bonn,6,27,1995,76.6
731130,Europe,Germany,,Bonn,6,28,1995,76.3
731131,Europe,Germany,,Bonn,6,29,1995,-99.0
731132,Europe,Germany,,Bonn,6,30,1995,-99.0
731133,Europe,Germany,,Bonn,7,1,1995,-99.0
731134,Europe,Germany,,Bonn,7,2,1995,-99.0
731135,Europe,Germany,,Bonn,7,3,1995,68.2
731136,Europe,Germany,,Bonn,7,4,1995,-99.0
731137,Europe,Germany,,Bonn,7,5,1995,64.8
731138,Europe,Germany,,Bonn,7,6,1995,-99.0
731139,Europe,Germany,,Bonn,7,7,1995,73.5
731140,Europe,Germany,,Bonn,7,8,1995,-99.0
731141,Europe,Germany,,Bonn,7,9,1995,-99.0
731142,Europe,Germany,,Bonn,7,10,1995,82.9
731143,Europe,Germany,,Bonn,7,11,1995,78.4
731144,Europe,Germany,,Bonn,7,12,1995,72.6
731145,Europe,Germany,,Bonn,7,13,1995,-99.0
731146,Europe,Germany,,Bonn,7,14,1995,78.0
731147,Europe,Germany,,Bonn,7,15,1995,-99.0
731148,Europe,Germany,,Bonn,7,16,1995,-99.0
731149,Europe,Germany,,Bonn,7,17,1995,66.7
731150,Europe,Germany,,Bonn,7,18,1995,65.8
731151,Europe,Germany,,Bonn,7,19,1995,72.8
731152,Europe,Germany,,Bonn,7,20,1995,-99.0
731153,Europe,Germany,,Bonn,7,21,1995,86.9
731154,Europe,Germany,,Bonn,7,22,1995,-99.0
731155,Europe,Germany,,Bonn,7,23,1995,-99.0
731156,Europe,Germany,,Bonn,7,24,1995,71.9
731157,Europe,Germany,,Bonn,7,25,1995,73.2
731158,Europe,Germany,,Bonn,7,26,1995,77.5
731159,Europe,Germany,,Bonn,7,27,1995,68.6
731160,Europe,Germany,,Bonn,7,28,1995,68.3
731161,Europe,Germany,,Bonn,7,29,1995,-99.0
731162,Europe,Germany,,Bonn,7,30,1995,-99.0
731163,Europe,Germany,,Bonn,7,31,1995,80.4
731164,Europe,Germany,,Bonn,8,1,1995,-99.0
731165,Europe,Germany,,Bonn,8,2,1995,-99.0
731166,Europe,Germany,,Bonn,8,3,1995,76.4
731167,Europe,Germany,,Bonn,8,4,1995,75.7
731168,Europe,Germany,,Bonn,8,5,1995,-99.0
731169,Europe,Germany,,Bonn,8,6,1995,-99.0
731170,Europe,Germany,,Bonn,8,7,1995,-99.0
731171,Europe,Germany,,Bonn,8,8,1995,61.1
731172,Europe,Germany,,Bonn,8,9,1995,72.7
731173,Europe,Germany,,Bonn,8,10,1995,74.0
731174,Europe,Germany,,Bonn,8,11,1995,78.2
731175,Europe,Germany,,Bonn,8,12,1995,-99.0
731176,Europe,Germany,,Bonn,8,13,1995,-99.0
731177,Europe,Germany,,Bonn,8,14,1995,68.8
731178,Europe,Germany,,Bonn,8,15,1995,-99.0
731179,Europe,Germany,,Bonn,8,16,1995,67.6
731180,Europe,Germany,,Bonn,8,17,1995,72.1
731181,Europe,Germany,,Bonn,8,18,1995,73.9
731182,Europe,Germany,,Bonn,8,19,1995,-99.0
731183,Europe,Germany,,Bonn,8,20,1995,-99.0
731184,Europe,Germany,,Bonn,8,21,1995,70.9
731185,Europe,Germany,,Bonn,8,22,1995,-99.0
731186,Europe,Germany,,Bonn,8,23,1995,-99.0
731187,Europe,Germany,,Bonn,8,24,1995,68.3
731188,Europe,Germany,,Bonn,8,25,1995,-99.0
731189,Europe,Germany,,Bonn,8,26,1995,-99.0
731190,Europe,Germany,,Bonn,8,27,1995,-99.0
731191,Europe,Germany,,Bonn,8,28,1995,55.4
